T,Magnetization,Total Energy
1.4,0.0016,-542
1.4,0.008,-574
1.4,0.0592,-534
1.4,0.0272,-646
1.4,0.2704,-630
1.4,0.2064,-514
1.4,0.104,-686
1.4,0.0528,-574
1.4,0.2256,-574
1.4,0.0784,-446
1.4,0.2352,-630
1.4,0.0464,-610
1.4,0.0656,-506
1.4,0.1264,-558
1.4,0.0432,-498
1.4,0.0528,-526
1.4,0.088,-582
1.4,0.0432,-566
1.4,0.072,-566
1.4,0.1648,-650
1.4,0.0528,-510
1.4,0.1456,-578
1.4,0.2704,-614
1.4,0.0112,-570
1.4,0.088,-554
1.4,0.0144,-514
1.4,0.072,-566
1.4,0.2704,-622
1.4,0.1264,-574
1.4,0.0912,-434
1.4,0.072,-486
1.4,0.0016,-486
1.4,0.0144,-494
1.4,0.0336,-538
1.4,0.0336,-466
1.4,0.1264,-598
1.4,0.0432,-586
1.4,0.2384,-578
1.4,0.1328,-530
1.4,0.0336,-598
1.4,0.0048,-562
1.4,0.184,-534
1.4,0.2128,-522
1.4,0.0208,-550
1.4,0.0912,-530
1.4,0.1328,-558
1.4,0.1008,-546
1.4,0.1168,-570
1.4,0.12,-490
1.4,0.2736,-574
1.4,0.152,-626
1.4,0.0144,-610
1.4,0.3216,-598
1.4,0.2288,-586
1.4,0.1904,-530
1.4,0.0048,-478
1.4,0.4304,-630
1.4,0.1648,-498
1.4,0.1424,-538
1.4,0.0528,-498
1.4,0.3184,-614
1.4,0.0112,-490
1.4,0.3792,-602
1.4,0.1264,-598
1.4,0.056,-610
1.4,0.0112,-538
1.4,0.1136,-562
1.4,0.2736,-598
1.4,0.0784,-570
1.4,0.2256,-598
1.4,0.024,-582
1.4,0.0912,-510
1.4,0.0592,-538
1.4,0.3088,-586
1.4,0.1168,-558
1.4,0.28,-502
1.4,0.1968,-482
1.4,0.1168,-602
1.4,0.0208,-474
1.4,0.2864,-702
1.4,0.0432,-598
1.4,0.0368,-526
1.4,0.0048,-510
1.4,0.1936,-558
1.4,0.0432,-590
1.4,0.0752,-586
1.4,0.2928,-566
1.4,0.1968,-662
1.4,0.0112,-482
1.4,0.1712,-590
1.4,0.296,-578
1.4,0.0496,-626
1.4,0.2832,-586
1.4,0.0368,-610
1.4,0.2512,-566
1.4,0.0304,-566
1.4,0.1392,-586
1.4,0.1744,-518
1.4,0.1648,-586
1.4,0.1936,-590
1.4,0.1072,-634
1.4,0.2544,-466
1.4,0.2928,-566
1.4,0.4016,-566
1.4,0.152,-578
1.4,0.0816,-526
1.4,0.0272,-498
1.4,0.056,-638
1.4,0.0144,-542
1.4,0.1872,-546
1.4,0.216,-630
1.4,0.12,-630
1.4,0.1424,-518
1.4,0.2352,-570
1.4,0.0464,-570
1.4,0.0176,-486
1.4,0.0816,-546
1.4,0.0496,-558
1.4,0.1104,-522
1.4,0.2224,-554
1.4,0.2256,-586
1.4,0.1008,-522
1.4,0.2928,-586
1.4,0.1968,-622
1.4,0.1744,-610
1.4,0.0304,-554
1.4,0.1392,-666
1.4,0.0784,-610
1.4,0.3024,-610
1.4,0.0336,-522
1.4,0.008,-462
1.4,0.1296,-578
1.4,0.1616,-442
1.4,0.1104,-598
1.4,0.1808,-622
1.4,0.264,-582
1.4,0.0432,-474
1.4,0.232,-582
1.4,0.1136,-586
1.4,0.1168,-610
1.4,0.2128,-686
1.4,0.232,-542
1.4,0.0496,-550
1.4,0.3792,-622
1.4,0.024,-554
1.4,0.0176,-626
1.4,0.2928,-538
1.4,0.1424,-518
1.4,0.04,-594
1.4,0.0304,-558
1.4,0.2352,-498
1.4,0.168,-550
1.4,0.0688,-462
1.4,0.1424,-622
1.4,0.152,-566
1.4,0.3344,-606
1.4,0.1872,-586
1.4,0.1616,-526
1.4,0.088,-650
1.4,0.0112,-638
1.4,0.008,-534
1.4,0.344,-530
1.4,0.1328,-598
1.4,0.216,-606
1.4,0.04,-530
1.4,0.3056,-590
1.4,0.0688,-570
1.4,0.1936,-578
1.4,0.0752,-574
1.4,0.1776,-642
1.4,0.0304,-586
1.4,0.2,-562
1.4,0.1392,-498
1.4,0.0912,-510
1.4,0.12,-534
1.4,0.0688,-614
1.4,0.2096,-462
1.4,0.024,-650
1.4,0.024,-642
1.4,0.0336,-550
1.4,0.2832,-550
1.4,0.0112,-526
1.4,0.2,-554
1.4,0.296,-550
1.4,0.1904,-634
1.4,0.0784,-510
1.4,0.0208,-506
1.4,0.1968,-566
1.4,0.1648,-566
1.4,0.12,-530
1.4,0.1488,-598
1.4,0.4528,-550
1.4,0.0752,-506
1.4,0.1712,-626
1.4,0.056,-602
1.4,0.1616,-634
1.4,0.2864,-566
1.4,0.0432,-578
1.4,0.0304,-554
1.4,0.2352,-546
1.4,0.3024,-670
1.4,0.0656,-510
1.4,0.0016,-514
1.4,0.232,-558
1.4,0.0656,-546
1.4,0.1552,-626
1.4,0.104,-538
1.4,0.0592,-614
1.4,0.184,-594
1.4,0.0496,-586
1.4,0.1328,-638
1.4,0.0432,-582
1.4,0.3312,-658
1.4,0.0144,-518
1.4,0.04,-554
1.4,0.3664,-566
1.4,0.1392,-546
1.4,0.0336,-534
1.4,0.0048,-498
1.4,0.056,-586
1.4,0.12,-646
1.4,0.168,-614
1.4,0.232,-598
1.4,0.12,-598
1.4,0.1808,-634
1.4,0.3504,-550
1.4,0.0944,-578
1.4,0.1168,-550
1.4,0.2256,-594
1.4,0.4112,-714
1.4,0.184,-450
1.4,0.0368,-522
1.4,0.0688,-538
1.4,0.0208,-598
1.4,0.0464,-590
1.4,0.1808,-578
1.4,0.0432,-562
1.4,0.12,-498
1.4,0.0112,-534
1.4,0.0368,-534
1.4,0.0976,-606
1.4,0.1808,-506
1.4,0.0432,-574
1.4,0.0016,-546
1.4,0.1328,-534
1.4,0.1328,-574
1.4,0.1552,-538
1.4,0.2992,-618
1.4,0.072,-706
1.4,0.024,-534
1.4,0.0624,-550
1.4,0.0496,-638
1.4,0.248,-594
1.4,0.024,-546
1.4,0.104,-578
1.4,0.1296,-542
1.4,0.0432,-554
1.4,0.0176,-582
1.4,0.1008,-482
1.4,0.008,-574
1.4,0.1136,-550
1.4,0.1552,-606
1.4,0.0848,-638
1.4,0.2384,-558
1.4,0.3312,-602
1.4,0.056,-546
1.4,0.0208,-578
1.4,0.1552,-506
1.4,0.2928,-638
1.4,0.0624,-550
1.4,0.0336,-542
1.4,0.0016,-514
1.4,0.2704,-570
1.4,0.1168,-546
1.4,0.0368,-514
1.4,0.0752,-498
1.4,0.1904,-542
1.4,0.2896,-626
1.4,0.3728,-654
1.4,0.2256,-658
1.4,0.0688,-506
1.4,0.1104,-542
1.4,0.2608,-606
1.4,0.0528,-622
1.4,0.088,-570
1.4,0.0656,-570
1.4,0.0112,-546
1.4,0.36,-634
1.4,0.3152,-630
1.4,0.1008,-510
1.4,0.1392,-470
1.4,0.1584,-562
1.4,0.0624,-502
1.4,0.1008,-570
1.4,0.2928,-558
1.4,0.0528,-626
1.4,0.1136,-542
1.4,0.1168,-586
1.4,0.088,-618
1.4,0.072,-546
1.4,0.0144,-546
1.4,0.1584,-578
1.4,0.0048,-606
1.4,0.104,-586
1.4,0.1744,-538
1.4,0.1392,-530
1.4,0.136,-486
1.4,0.2224,-494
1.4,0.168,-526
1.4,0.0752,-578
1.4,0.2416,-598
1.4,0.0464,-546
1.4,0.056,-510
1.4,0.28,-562
1.4,0.1232,-554
1.4,0.0336,-594
1.4,0.1936,-570
1.4,0.2544,-590
1.4,0.1168,-610
1.4,0.0304,-546
1.4,0.0464,-538
1.4,0.0368,-494
1.4,0.152,-570
1.4,0.104,-482
1.4,0.1744,-538
1.4,0.184,-578
1.4,0.0592,-526
1.4,0.184,-582
1.4,0.168,-630
1.4,0.0208,-590
1.4,0.216,-606
1.4,0.0368,-538
1.4,0.0176,-538
1.4,0.232,-550
1.4,0.0432,-586
1.4,0.0112,-542
1.4,0.0656,-614
1.4,0.1648,-566
1.4,0.3792,-578
1.4,0.008,-502
1.4,0.3856,-594
1.4,0.1008,-566
1.4,0.0336,-654
1.4,0.3216,-510
1.4,0.1008,-498
1.4,0.0048,-530
1.4,0.0912,-474
1.4,0.104,-658
1.4,0.1712,-558
1.4,0.28,-602
1.4,0.3504,-598
1.4,0.2896,-566
1.4,0.04,-646
1.4,0.3536,-586
1.4,0.0272,-566
1.4,0.1456,-550
1.4,0.1008,-598
1.4,0.0208,-518
1.4,0.0848,-610
1.4,0.3056,-642
1.4,0.1712,-506
1.4,0.1008,-542
1.4,0.1936,-602
1.4,0.2288,-534
1.4,0.088,-574
1.4,0.2416,-566
1.4,0.056,-486
1.4,0.0816,-582
1.4,0.3856,-562
1.4,0.2,-562
1.4,0.1936,-518
1.4,0.2576,-534
1.4,0.0432,-518
1.4,0.1232,-554
1.4,0.1136,-538
1.4,0.0144,-594
1.4,0.1392,-566
1.4,0.088,-558
1.4,0.0336,-578
1.4,0.2736,-594
1.4,0.1168,-526
1.4,0.1136,-518
1.4,0.2416,-630
1.4,0.2512,-558
1.4,0.1328,-578
1.4,0.2096,-626
1.4,0.0112,-582
1.4,0.1552,-538
1.4,0.3056,-590
1.4,0.1424,-474
1.4,0.3632,-658
1.4,0.0912,-558
1.4,0.1552,-546
1.4,0.1872,-606
1.4,0.2288,-514
1.4,0.1104,-590
1.4,0.072,-590
1.4,0.0848,-558
1.4,0.136,-590
1.4,0.1008,-570
1.4,0.1904,-602
1.4,0.0976,-526
1.4,0.1616,-574
1.4,0.0016,-582
1.4,0.024,-494
1.4,0.1328,-574
1.4,0.0464,-538
1.4,0.0464,-498
1.4,0.0336,-498
1.4,0.3632,-542
1.4,0.1584,-518
1.4,0.2608,-598
1.4,0.1456,-554
1.4,0.0016,-574
1.4,0.056,-534
1.4,0.0144,-594
1.4,0.0272,-638
1.4,0.0624,-582
1.4,0.0016,-582
1.4,0.2128,-570
1.4,0.0784,-530
1.4,0.1424,-550
1.4,0.1808,-562
1.4,0.1968,-602
1.4,0.0336,-594
1.4,0.0848,-562
1.4,0.1712,-526
1.4,0.4496,-638
1.4,0.1552,-602
1.4,0.024,-582
1.4,0.3312,-606
1.4,0.0112,-490
1.4,0.0656,-514
1.4,0.1392,-510
1.4,0.2288,-618
1.4,0.0144,-598
1.4,0.1936,-514
1.4,0.2768,-578
1.4,0.2544,-578
1.4,0.248,-598
1.4,0.1104,-614
1.4,0.1936,-582
1.4,0.072,-474
1.4,0.1392,-594
1.4,0.2832,-586
1.4,0.1872,-542
1.4,0.0784,-562
1.4,0.0304,-618
1.4,0.1776,-546
1.4,0.0016,-598
1.4,0.1296,-578
1.4,0.2256,-554
1.4,0.0688,-554
1.4,0.056,-550
1.4,0.1776,-650
1.4,0.2512,-614
1.4,0.1968,-546
1.4,0.1968,-614
1.4,0.2096,-594
1.4,0.2448,-566
1.4,0.0592,-558
1.4,0.0432,-494
1.4,0.1456,-526
1.4,0.2736,-554
1.4,0.0784,-610
1.4,0.0304,-646
1.4,0.008,-522
1.4,0.088,-614
1.4,0.0272,-574
1.4,0.1328,-522
1.4,0.3856,-618
1.4,0.1264,-574
1.4,0.0336,-578
1.4,0.1328,-554
1.4,0.3088,-554
1.4,0.0208,-546
1.4,0.1648,-578
1.4,0.0112,-534
1.4,0.1936,-554
1.4,0.152,-622
1.4,0.0656,-578
1.4,0.0944,-562
1.4,0.0816,-594
1.4,0.136,-566
1.4,0.0112,-602
1.4,0.1328,-518
1.4,0.1456,-590
1.4,0.1232,-526
1.4,0.008,-530
1.4,0.1264,-614
1.4,0.1136,-586
1.4,0.0944,-542
1.4,0.2288,-590
1.4,0.0144,-486
1.4,0.0496,-526
1.4,0.0816,-662
1.4,0.0592,-590
1.4,0.1424,-570
1.4,0.328,-470
1.4,0.0528,-570
1.4,0.2896,-646
1.4,0.104,-606
1.4,0.2096,-646
1.4,0.0048,-510
1.4,0.1104,-502
1.4,0.1776,-586
1.4,0.2416,-566
1.4,0.0464,-582
1.4,0.248,-566
1.4,0.3536,-618
1.4,0.2224,-538
1.4,0.1168,-602
1.4,0.0624,-638
1.4,0.2256,-578
1.4,0.1456,-502
1.4,0.1264,-622
1.4,0.1904,-526
1.4,0.0432,-590
1.4,0.2224,-534
1.4,0.2224,-574
1.4,0.4368,-650
1.4,0.056,-550
1.4,0.3664,-590
1.4,0.1264,-606
1.4,0.1904,-554
1.4,0.36,-590
1.4,0.1872,-526
1.4,0.0944,-594
1.4,0.1104,-566
1.4,0.088,-642
1.4,0.1232,-578
1.4,0.0144,-518
1.4,0.2192,-526
1.4,0.312,-590
1.4,0.0176,-570
1.4,0.1968,-594
1.4,0.0112,-582
1.4,0.0976,-478
1.4,0.0976,-590
1.4,0.2032,-534
1.4,0.12,-658
1.4,0.2736,-666
1.4,0.0208,-594
1.4,0.0752,-550
1.4,0.0432,-514
1.4,0.008,-574
1.4,0.1104,-530
1.4,0.2256,-642
1.4,0.3984,-694
1.4,0.0112,-586
1.4,0.1968,-526
1.4,0.1808,-578
1.4,0.1584,-550
1.4,0.072,-622
1.4,0.1328,-566
1.4,0.1104,-630
1.4,0.056,-582
1.4,0.1872,-538
1.4,0.1104,-554
1.4,0.312,-590
1.4,0.088,-518
1.4,0.1008,-498
1.4,0.1264,-514
1.4,0.1424,-554
1.4,0.0688,-574
1.4,0.0944,-410
1.4,0.0432,-582
1.4,0.2064,-478
1.4,0.1424,-590
1.4,0.1072,-562
1.4,0.0016,-518
1.4,0.2256,-630
1.4,0.136,-618
1.4,0.1136,-606
1.4,0.024,-574
1.4,0.1168,-598
1.4,0.1136,-538
1.4,0.0048,-598
1.4,0.1936,-594
1.4,0.2992,-506
1.4,0.1936,-526
1.4,0.0432,-542
1.4,0.0368,-570
1.4,0.3024,-538
1.4,0.216,-570
1.4,0.2352,-530
1.4,0.0624,-538
1.4,0.136,-518
1.4,0.0464,-578
1.4,0.0752,-546
1.4,0.3568,-630
1.4,0.1456,-574
1.4,0.008,-546
1.4,0.2128,-574
1.4,0.0176,-550
1.4,0.0368,-606
1.4,0.2256,-618
1.4,0.0496,-482
1.4,0.264,-586
1.4,0.456,-690
1.4,0.0912,-630
1.4,0.1072,-546
1.4,0.1296,-578
1.4,0.1168,-530
1.4,0.1776,-530
1.4,0.0336,-606
1.4,0.1744,-526
1.4,0.3152,-626
1.4,0.344,-562
1.4,0.0944,-530
1.4,0.0496,-478
1.4,0.0848,-550
1.4,0.1488,-542
1.4,0.0208,-578
1.4,0.0272,-494
1.4,0.0656,-550
1.4,0.0752,-482
1.4,0.0688,-538
1.4,0.152,-610
1.4,0.1296,-586
1.4,0.0848,-502
1.4,0.0144,-562
1.4,0.136,-574
1.4,0.1744,-590
1.4,0.1424,-546
1.4,0.12,-542
1.4,0.0432,-466
1.4,0.3504,-658
1.4,0.2096,-566
1.4,0.2,-554
1.4,0.1936,-614
1.4,0.1168,-566
1.4,0.3088,-666
1.4,0.0464,-586
1.4,0.088,-630
1.4,0.1232,-494
1.4,0.3152,-550
1.4,0.104,-546
1.4,0.0976,-582
1.4,0.0848,-570
1.4,0.0272,-598
1.4,0.1904,-530
1.4,0.072,-550
1.4,0.4016,-566
1.4,0.0816,-602
1.4,0.008,-610
1.4,0.1072,-546
1.4,0.0592,-574
1.4,0.1904,-626
1.4,0.056,-594
1.4,0.168,-586
1.4,0.1936,-558
1.4,0.392,-602
1.4,0.0688,-458
1.4,0.0208,-602
1.4,0.2096,-622
1.4,0.1008,-550
1.4,0.1136,-594
1.4,0.4464,-650
1.4,0.0336,-550
1.4,0.0688,-622
1.4,0.0688,-546
1.4,0.0688,-546
1.4,0.1776,-474
1.4,0.152,-638
1.4,0.1072,-458
1.4,0.2288,-518
1.4,0.1616,-578
1.4,0.0208,-530
1.4,0.4176,-658
1.4,0.2576,-546
1.4,0.1808,-526
1.4,0.104,-590
1.4,0.04,-570
1.4,0.0432,-498
1.4,0.2832,-646
1.4,0.008,-586
1.4,0.248,-610
1.4,0.0688,-578
1.4,0.1776,-538
1.4,0.2032,-582
1.4,0.216,-558
1.4,0.1552,-630
1.4,0.0272,-518
1.4,0.1328,-550
1.4,0.0848,-558
1.4,0.0368,-498
1.4,0.1488,-602
1.4,0.2192,-574
1.4,0.1392,-550
1.4,0.1232,-482
1.4,0.2128,-518
1.4,0.0848,-538
1.4,0.0144,-554
1.4,0.1232,-566
1.4,0.1616,-506
1.4,0.12,-538
1.4,0.0208,-474
1.4,0.0016,-550
1.4,0.216,-598
1.4,0.1264,-546
1.4,0.008,-582
1.4,0.1488,-546
1.4,0.1776,-550
1.4,0.264,-558
1.4,0.4336,-538
1.4,0.1712,-502
1.4,0.5552,-706
1.4,0.1072,-586
1.4,0.088,-626
1.4,0.008,-458
1.4,0.0752,-490
1.4,0.2704,-670
1.4,0.072,-534
1.4,0.3952,-582
1.4,0.1296,-598
1.4,0.1904,-630
1.4,0.0208,-566
1.4,0.0464,-634
1.4,0.2128,-566
1.4,0.0496,-530
1.4,0.136,-538
1.4,0.056,-594
1.4,0.0112,-514
1.4,0.1296,-542
1.4,0.0176,-518
1.4,0.04,-530
1.4,0.0656,-510
1.4,0.1584,-666
1.4,0.056,-566
1.4,0.008,-618
1.4,0.1648,-558
1.4,0.1872,-526
1.4,0.056,-590
1.4,0.2896,-578
1.4,0.0656,-574
1.4,0.0272,-538
1.4,0.072,-610
1.4,0.3536,-594
1.4,0.1808,-602
1.4,0.1552,-626
1.4,0.008,-574
1.4,0.0112,-466
1.4,0.1904,-630
1.4,0.0496,-598
1.4,0.1712,-506
1.4,0.1712,-578
1.4,0.152,-538
1.4,0.1456,-574
1.4,0.1168,-590
1.4,0.1232,-586
1.4,0.3824,-614
1.4,0.0048,-618
1.4,0.0848,-542
1.4,0.0592,-482
1.4,0.0656,-606
1.4,0.3984,-630
1.4,0.0304,-586
1.4,0.2128,-574
1.4,0.0496,-542
1.4,0.1264,-586
1.4,0.1776,-562
1.4,0.3728,-594
1.4,0.168,-662
1.4,0.0336,-550
1.4,0.1328,-578
1.4,0.1552,-614
1.4,0.4016,-558
1.4,0.0144,-538
1.4,0.008,-482
1.4,0.2864,-566
1.4,0.1584,-598
1.4,0.088,-562
1.4,0.1712,-622
1.4,0.0624,-514
1.4,0.296,-578
1.4,0.1936,-554
1.4,0.0208,-538
1.4,0.1392,-598
1.4,0.2096,-522
1.4,0.2928,-618
1.4,0.0752,-618
1.4,0.4368,-642
1.4,0.152,-574
1.4,0.2192,-590
1.4,0.0944,-554
1.4,0.0368,-474
1.4,0.0016,-526
1.4,0.1488,-574
1.4,0.1008,-550
1.4,0.1264,-614
1.4,0.1136,-590
1.4,0.2256,-634
1.4,0.2864,-582
1.4,0.104,-678
1.4,0.056,-614
1.4,0.0432,-442
1.4,0.2864,-646
1.4,0.1904,-574
1.4,0.0528,-554
1.4,0.3088,-590
1.4,0.1552,-626
1.4,0.024,-498
1.4,0.0208,-522
1.4,0.0912,-598
1.4,0.28,-634
1.4,0.1328,-498
1.4,0.1552,-582
1.4,0.0144,-614
1.4,0.0144,-574
1.4,0.0656,-542
1.4,0.1968,-518
1.4,0.2352,-534
1.4,0.392,-570
1.4,0.168,-542
1.4,0.12,-542
1.4,0.0432,-646
1.4,0.2672,-554
1.4,0.0144,-642
1.4,0.0912,-534
1.4,0.2128,-570
1.4,0.2384,-574
1.4,0.0048,-538
1.4,0.008,-606
1.4,0.04,-546
1.4,0.0784,-498
1.4,0.1456,-630
1.4,0.0304,-490
1.4,0.0656,-494
1.4,0.1616,-606
1.4,0.1136,-626
1.4,0.0432,-458
1.4,0.024,-522
1.4,0.0848,-486
1.4,0.12,-574
1.4,0.3504,-610
1.4,0.3984,-622
1.4,0.2576,-566
1.4,0.0816,-522
1.4,0.1488,-578
1.4,0.0144,-558
1.4,0.0432,-538
1.4,0.2992,-514
1.4,0.0176,-506
1.4,0.1424,-566
1.4,0.1296,-566
1.4,0.0592,-558
1.4,0.1808,-682
1.4,0.0432,-498
1.4,0.0208,-534
1.4,0.0688,-530
1.4,0.0496,-594
1.4,0.216,-622
1.4,0.1488,-486
1.4,0.3088,-602
1.4,0.0432,-558
1.4,0.0464,-566
1.4,0.4112,-602
1.4,0.1392,-618
1.4,0.1968,-530
1.4,0.3152,-658
1.4,0.056,-554
1.4,0.0208,-622
1.4,0.1648,-606
1.4,0.0944,-542
1.4,0.1072,-598
1.4,0.2,-562
1.4,0.0784,-474
1.4,0.152,-594
1.4,0.152,-622
1.4,0.0848,-582
1.4,0.3152,-594
1.4,0.0272,-538
1.4,0.12,-578
1.4,0.2064,-610
1.4,0.024,-586
1.4,0.024,-498
1.4,0.3376,-614
1.4,0.1776,-562
1.4,0.2736,-586
1.4,0.3408,-570
1.4,0.0496,-566
1.4,0.2,-534
1.4,0.088,-530
1.4,0.2032,-542
1.4,0.2064,-574
1.4,0.0848,-626
1.4,0.36,-582
1.4,0.088,-626
1.4,0.1744,-602
1.4,0.0368,-598
1.4,0.1648,-538
1.4,0.2288,-622
1.4,0.248,-622
1.4,0.408,-642
1.4,0.328,-518
1.4,0.04,-654
1.4,0.0208,-522
1.4,0.1712,-602
1.4,0.024,-598
1.4,0.0624,-630
1.4,0.1264,-570
1.4,0.0112,-438
1.4,0.3504,-610
1.4,0.136,-642
1.4,0.184,-554
1.4,0.2096,-574
1.4,0.184,-482
1.4,0.0688,-586
1.4,0.152,-594
1.4,0.0688,-658
1.4,0.0016,-494
1.4,0.1584,-594
1.4,0.184,-586
1.4,0.072,-518
1.4,0.3248,-646
1.4,0.0336,-566
1.4,0.1168,-610
1.4,0.104,-582
1.4,0.0464,-582
1.4,0.1008,-562
1.4,0.1776,-546
1.4,0.2352,-682
1.4,0.0112,-534
1.4,0.104,-562
1.4,0.0656,-526
1.4,0.0816,-554
1.4,0.3088,-590
1.4,0.12,-614
1.4,0.1776,-546
1.4,0.2288,-558
1.4,0.1616,-602
1.4,0.0528,-638
1.4,0.0688,-554
1.4,0.0592,-614
1.4,0.0016,-482
1.4,0.008,-598
1.4,0.1168,-530
1.4,0.0912,-538
1.4,0.0208,-622
1.4,0.232,-610
1.4,0.0528,-658
1.4,0.1616,-490
1.4,0.0944,-578
1.4,0.0112,-566
1.4,0.024,-614
1.4,0.0272,-570
1.4,0.0464,-586
1.4,0.1328,-650
1.4,0.0912,-530
1.4,0.0464,-434
1.4,0.3696,-638
1.4,0.0048,-498
1.4,0.2768,-574
1.4,0.296,-662
1.4,0.2192,-554
1.4,0.0176,-550
1.4,0.0816,-546
1.4,0.2896,-614
1.4,0.0688,-534
1.4,0.1328,-522
1.4,0.3504,-606
1.4,0.0304,-578
1.4,0.1648,-526
1.4,0.2,-510
1.4,0.1776,-618
1.4,0.1136,-610
1.4,0.3216,-538
1.4,0.0432,-514
1.4,0.0688,-506
1.4,0.1776,-558
1.4,0.0944,-542
1.4,0.072,-506
1.4,0.2736,-582
1.4,0.0016,-558
1.4,0.232,-546
1.4,0.072,-498
1.4,0.0848,-594
1.4,0.0304,-622
1.4,0.2576,-486
1.4,0.1744,-630
1.4,0.2416,-546
1.4,0.344,-682
1.4,0.0016,-566
1.4,0.232,-530
1.4,0.2032,-510
1.4,0.088,-522
1.4,0.0336,-530
1.4,0.152,-510
1.4,0.1776,-518
1.4,0.1392,-546
1.4,0.0624,-574
1.4,0.0432,-558
1.4,0.1456,-554
1.4,0.2608,-618
1.4,0.024,-594
1.4,0.0016,-478
1.4,0.0176,-558
1.4,0.1392,-514
1.4,0.0496,-586
1.4,0.0144,-482
1.4,0.056,-598
1.4,0.0208,-522
1.4,0.0176,-586
1.4,0.1968,-610
1.4,0.104,-618
1.4,0.1424,-614
1.4,0.0944,-510
1.4,0.1232,-578
1.4,0.0656,-618
1.4,0.0304,-558
1.4,0.1808,-546
1.4,0.264,-586
1.4,0.0816,-494
1.4,0.1136,-574
1.4,0.2992,-530
1.4,0.0144,-506
1.4,0.024,-618
1.4,0.0784,-586
1.4,0.2096,-562
1.4,0.0368,-586
1.4,0.04,-546
1.4,0.1936,-558
1.4,0.1296,-574
1.4,0.0272,-522
1.4,0.2448,-590
1.4,0.0784,-654
1.4,0.1328,-510
1.4,0.024,-562
1.4,0.0592,-506
1.4,0.1264,-654
1.4,0.0624,-586
1.4,0.0784,-618
1.4,0.2768,-534
1.4,0.0976,-558
1.4,0.248,-534
1.4,0.0272,-610
1.4,0.0912,-586
1.4,0.0272,-482
1.4,0.04,-542
1.4,0.0784,-614
1.4,0.1776,-590
1.4,0.1296,-614
1.4,0.0336,-546
1.4,0.1072,-542
1.4,0.0304,-570
1.4,0.1776,-618
1.4,0.12,-534
1.4,0.4048,-558
1.4,0.0496,-546
1.4,0.1552,-566
1.4,0.3952,-650
1.4,0.0976,-582
1.4,0.0368,-590
1.4,0.1072,-482
1.4,0.0592,-554
1.4,0.2192,-542
1.4,0.1872,-534
1.4,0.04,-450
1.4,0.024,-630
1.4,0.0784,-594
1.4,0.0016,-550
1.4,0.0528,-614
1.4,0.1488,-662
1.4,0.392,-586
1.4,0.184,-638
1.4,0.0624,-514
1.4,0.2992,-650
1.4,0.1744,-510
1.4,0.04,-494
1.4,0.0144,-486
1.4,0.312,-694
1.4,0.2928,-550
1.4,0.1424,-586
1.4,0.0752,-570
1.4,0.2544,-558
1.4,0.1008,-566
1.4,0.328,-530
1.4,0.12,-542
1.4,0.248,-650
1.4,0.1456,-554
1.4,0.024,-594
1.4,0.1552,-554
1.4,0.0816,-562
1.4,0.0048,-594
1.4,0.088,-590
1.4,0.0944,-578
1.4,0.1168,-494
1.4,0.1104,-574
1.4,0.1936,-598
1.4,0.424,-606
1.4,0.1232,-594
1.4,0.1712,-478
1.4,0.0272,-538
1.4,0.1456,-554
1.4,0.136,-446
1.4,0.0176,-494
1.4,0.0912,-530
1.4,0.0528,-550
1.4,0.44,-682
1.4,0.2096,-574
1.4,0.1648,-550
1.4,0.0048,-594
1.4,0.1488,-482
1.4,0.088,-538
1.4,0.04,-530
1.4,0.3216,-574
1.4,0.072,-546
1.4,0.2288,-606
1.4,0.3952,-654
1.4,0.3408,-654
1.4,0.0304,-542
1.4,0.0208,-610
1.4,0.072,-522
1.4,0.1072,-578
1.4,0.0016,-578
1.4,0.1296,-522
1.4,0.152,-634
1.4,0.2192,-582
1.4,0.0752,-562
1.4,0.2256,-562
1.4,0.2672,-566
1.4,0.0304,-562
1.4,0.2192,-542
1.4,0.1616,-570
1.4,0.1616,-582
1.4,0.376,-626
1.4,0.0208,-574
1.4,0.0464,-586
1.4,0.4048,-626
1.4,0.0464,-462
1.4,0.28,-626
1.4,0.1872,-462
1.4,0.0208,-594
1.4,0.1328,-590
1.4,0.072,-514
1.4,0.0944,-542
1.4,0.0432,-606
1.4,0.1232,-526
1.4,0.12,-434
1.4,0.0848,-514
1.4,0.3664,-586
1.4,0.1744,-606
1.4,0.0368,-562
1.4,0.0656,-550
1.4,0.1712,-550
1.4,0.2288,-486
1.4,0.2352,-542
1.4,0.0912,-510
1.4,0.1104,-506
1.4,0.0816,-502
1.4,0.0688,-666
1.4,0.056,-602
1.4,0.1648,-666
1.4,0.04,-566
1.4,0.0944,-530
1.4,0.1456,-530
1.4,0.3472,-570
1.4,0.056,-526
1.4,0.0432,-518
1.4,0.0144,-518
1.4,0.0816,-506
1.4,0.1456,-586
1.4,0.1296,-650
1.4,0.0656,-534
1.4,0.0048,-558
1.4,0.1328,-510
1.4,0.1008,-566
1.4,0.0272,-498
1.4,0.1008,-630
1.4,0.3504,-542
1.4,0.0752,-598
1.4,0.2512,-578
1.4,0.36,-678
1.4,0.1392,-602
1.4,0.1232,-494
1.4,0.1488,-498
1.4,0.0016,-498
1.4,0.0688,-530
1.4,0.0176,-522
1.4,0.2448,-598
1.4,0.0336,-522
1.4,0.216,-542
1.4,0.1296,-574
1.4,0.136,-618
